3379;2019010100;3;4.2;95.0;eor
3379;2019010101;3;4.2;94.0;eor
3379;2019010102;3;4.0;92.0;eor
3379;2019010103;3;3.9;91.0;eor
3379;2019010104;3;4.0;91.0;eor
3379;2019010105;3;3.6;93.0;eor
3379;2019010106;3;3.5;91.0;eor
3379;2019010107;3;3.4;89.0;eor
3379;2019010108;3;3.5;87.0;eor
3379;2019010109;3;3.3;86.0;eor
3379;2019010110;3;4.0;83.0;eor
3379;2019010111;3;4.4;83.0;eor
3379;2019010112;3;4.8;80.0;eor
3379;2019010113;3;5.1;76.0;eor
3379;2019010114;3;4.9;78.0;eor
3379;2019010115;3;4.7;80.0;eor
3379;2019010116;3;4.3;81.0;eor
3379;2019010117;3;4.4;81.0;eor
3379;2019010118;3;4.1;88.0;eor
3379;2019010119;3;4.0;89.0;eor
3379;2019010120;3;3.9;89.0;eor
3379;2019010121;3;3.9;86.0;eor
3379;2019010122;3;3.8;87.0;eor
3379;2019010123;3;3.4;92.0;eor
3379;2019010200;3;3.2;91.0;eor
3379;2019010201;3;2.3;81.0;eor
3379;2019010202;3;2.2;76.0;eor
3379;2019010203;3;1.2;79.0;eor
3379;2019010204;3;0.9;82.0;eor
3379;2019010205;3;0.4;78.0;eor
3379;2019010206;3;0.3;79.0;eor
3379;2019010207;3;0.2;85.0;eor
3379;2019010208;3;0.6;80.0;eor
3379;2019010209;3;0.4;84.0;eor
3379;2019010210;3;0.9;84.0;eor
3379;2019010211;3;1.3;79.0;eor
3379;2019010212;3;1.7;76.0;eor
3379;2019010213;3;1.7;73.0;eor
3379;2019010214;3;0.8;81.0;eor
3379;2019010215;3;0.6;77.0;eor
3379;2019010216;3;0.2;75.0;eor
3379;2019010217;3;-1.1;80.0;eor
3379;2019010218;3;-1.2;77.0;eor
3379;2019010219;3;-1.3;81.0;eor
3379;2019010220;3;-1.4;74.0;eor
3379;2019010221;3;-1.2;68.0;eor
3379;2019010222;3;-1.3;73.0;eor
3379;2019010223;3;-1.5;70.0;eor
3379;2019010300;3;-1.6;68.0;eor
3379;2019010301;3;-2.0;71.0;eor
3379;2019010302;3;-2.3;73.0;eor
3379;2019010303;3;-2.4;74.0;eor
3379;2019010304;3;-2.6;75.0;eor
3379;2019010305;3;-2.9;75.0;eor
3379;2019010306;3;-3.1;77.0;eor
3379;2019010307;3;-2.9;76.0;eor
3379;2019010308;3;-2.8;75.0;eor
3379;2019010309;3;-2.6;73.0;eor
3379;2019010310;3;-2.2;71.0;eor
3379;2019010311;3;-1.2;66.0;eor
3379;2019010312;3;-1.0;66.0;eor
3379;2019010313;3;-0.9;63.0;eor
3379;2019010314;3;-0.8;64.0;eor
3379;2019010315;3;-1.2;67.0;eor
3379;2019010316;3;-1.5;69.0;eor
3379;2019010317;3;-1.8;72.0;eor
3379;2019010318;3;-1.8;76.0;eor
3379;2019010319;3;-1.8;79.0;eor
3379;2019010320;3;-1.7;79.0;eor
3379;2019010321;3;-1.8;81.0;eor
3379;2019010322;3;-1.6;84.0;eor
3379;2019010323;3;-1.7;84.0;eor
3379;2019010400;3;-1.6;84.0;eor
3379;2019010401;3;-1.6;83.0;eor
3379;2019010402;3;-1.6;83.0;eor
3379;2019010403;3;-1.6;84.0;eor
3379;2019010404;3;-1.6;83.0;eor
3379;2019010405;3;-1.6;82.0;eor
3379;2019010406;3;-1.6;83.0;eor
3379;2019010407;3;-1.4;83.0;eor
3379;2019010408;3;-1.3;83.0;eor
3379;2019010409;3;-1.3;87.0;eor
3379;2019010410;3;-1.4;91.0;eor
3379;2019010411;3;-1.2;91.0;eor
3379;2019010412;3;-1.3;92.0;eor
3379;2019010413;3;-0.9;90.0;eor
3379;2019010414;3;-0.9;91.0;eor
3379;2019010415;3;-0.9;91.0;eor
3379;2019010416;3;-0.9;88.0;eor
3379;2019010417;3;-0.9;88.0;eor
3379;2019010418;3;-0.6;82.0;eor
3379;2019010419;3;-0.5;79.0;eor
3379;2019010420;3;-0.5;76.0;eor
3379;2019010421;3;-0.6;79.0;eor
3379;2019010422;3;-0.7;84.0;eor
3379;2019010423;3;-0.7;89.0;eor
3379;2019010500;3;-0.5;90.0;eor
3379;2019010501;3;-0.4;89.0;eor
3379;2019010502;3;-0.9;95.0;eor
