STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;20200924;    3;  13.9;   2.8;    3;  10.2;   6;    4.550;-999;   7.8;  13.8;  946.98;   17.1;   71.71;   21.6;   13.4;   12.0;eor
       3379;20200925;    3;  12.0;   3.5;    3;  27.0;   6;    0.000;-999;   7.5;  10.7;  941.34;    9.3;   89.17;   13.7;    5.5;    5.4;eor
       3379;20200926;    3;  16.9;   6.0;    3;   2.7;   6;    0.000;-999;   7.8;   8.2;  940.09;    7.0;   81.63;    7.7;    6.3;    5.7;eor
       3379;20200927;    3;  12.9;   3.2;    3;   0.0;   0;   11.367;-999;   2.4;   7.7;  944.04;   10.0;   64.92;   15.6;    5.0;    4.2;eor
       3379;20200928;    3;   4.8;   1.6;    3;   0.5;   6;    0.000;-999;   7.7;   9.2;  950.30;    8.0;   85.17;   10.7;    4.9;    4.0;eor
       3379;20200929;    3;   9.6;   2.8;    3;   0.6;   6;    0.083;-999;   7.8;  10.6;  956.58;   10.5;   83.29;   12.2;    8.7;    7.7;eor
       3379;20200930;    3;   5.6;   1.8;    3;   0.0;   0;    6.683;-999;   5.6;  11.2;  954.73;   12.7;   76.71;   17.8;    8.2;    7.2;eor
       3379;20201001;    3;   5.5;   1.6;    3;   0.0;   0;    8.167;-999;   5.2;  11.5;  946.20;   12.9;   78.29;   19.4;    6.5;    5.5;eor
       3379;20201002;    3;   9.9;   3.6;    3;   0.0;   6;    0.933;-999;   7.9;  11.6;  935.40;   14.9;   69.79;   18.4;    9.8;    8.4;eor
       3379;20201003;    1;  16.4;   4.3;    1;   2.9;   6;    2.917;-999;   6.0;   9.8;  933.05;   13.3;   67.54;   22.1;    5.1;    4.2;eor
       3379;20201004;    1;  10.6;   2.5;    1;   0.7;   6;    6.467;-999;   5.8;   9.0;  940.37;   11.0;   71.08;   17.3;    4.7;    3.7;eor
       3379;20201005;    1;   9.5;   3.1;    1;   4.7;   6;    1.783;-999;   7.8;   9.6;  946.47;   11.5;   71.79;   14.6;    9.0;    8.7;eor
       3379;20201006;    1;  21.5;   3.6;    1;  12.1;   6;    0.750;-999;   7.8;  10.1;  948.81;   11.7;   73.96;   13.6;    9.1;    8.7;eor
       3379;20201007;    1;  11.5;   4.1;    1;   3.9;   6;    0.933;-999;   7.3;  10.3;  954.21;   10.1;   83.38;   13.4;    8.5;    7.8;eor
       3379;20201008;    1;  10.2;   3.4;    1;   0.0;   0;    6.450;-999;   7.0;   9.8;  960.87;   12.7;   68.92;   17.7;    8.7;    7.2;eor
       3379;20201009;    1;   6.9;   2.4;    1;   0.0;   6;    8.283;-999;   7.9;  11.7;  959.52;   14.4;   71.92;   19.0;   10.1;    8.7;eor
       3379;20201010;    1;   9.1;   2.4;    1;   8.3;   6;    0.033;-999;   7.2;  10.6;  959.39;    9.6;   88.50;   13.0;    7.1;    6.4;eor
       3379;20201011;    1;   6.5;   1.7;    1;   0.4;   6;    1.333;-999;   7.9;   8.2;  958.01;    7.3;   80.17;    9.9;    5.6;    5.1;eor
       3379;20201012;    1;  10.0;   2.4;    1;   1.5;   6;    1.667;-999;   7.1;   8.0;  957.31;    6.1;   84.25;    8.7;    3.6;    2.5;eor
       3379;20201013;    1;   4.3;   1.5;    1;   0.2;   6;    0.917;-999;   7.0;   8.1;  951.65;    6.4;   84.75;    9.8;    4.0;    3.1;eor
       3379;20201014;    1;   8.1;   2.5;    1;   0.8;   6;    0.267;   0;   7.9;   7.9;  950.45;    6.0;   84.92;    9.1;    3.8;    3.0;eor
       3379;20201015;    1;   5.0;   1.4;    1;   6.4;   4;    0.000;   0;   7.8;   8.5;  951.57;    6.7;   87.00;    7.8;    5.8;    5.7;eor
       3379;20201016;    1;   9.0;   2.3;    1;   8.9;   4;    0.000;   0;   7.5;   9.4;  954.02;    7.1;   92.83;    8.9;    6.2;    6.3;eor
       3379;20201017;    1;   4.5;   1.7;    1;   0.0;   6;    0.000;   0;   7.9;   8.5;  956.54;    6.9;   85.50;    8.9;    5.7;    5.8;eor
       3379;20201018;    1;   6.4;   1.8;    1;   0.0;   4;    4.050;   0;   6.5;   8.5;  960.32;    7.9;   80.42;   11.2;    5.0;    4.3;eor
       3379;20201019;    1;   6.4;   2.1;    1;   0.0;   0;    6.583;   0;   5.0;   7.9;  960.70;    7.9;   75.46;   12.5;    3.9;    2.3;eor
       3379;20201020;    1;   5.3;   1.4;    1;   0.0;   0;    7.233;   0;   7.2;   7.9;  955.78;    7.7;   77.63;   15.8;    1.3;    0.2;eor
       3379;20201021;    1;   8.8;   1.9;    1;   0.0;   0;    5.633;   0;   7.6;   9.7;  952.02;   11.8;   71.75;   21.0;    5.6;    4.4;eor
       3379;20201022;    1;   4.2;   1.7;    1;   0.2;   4;    2.517;   0;   7.6;  10.2;  956.69;   13.1;   68.67;   17.2;    8.8;    6.5;eor
       3379;20201023;    1;   8.8;   1.9;    1;   6.4;   4;    2.233;   0;   7.9;  12.5;  954.59;   14.8;   74.88;   19.1;   12.0;   10.8;eor
       3379;20201024;    1;   7.0;   2.4;    1;   1.6;   6;    1.433;   0;   5.0;  11.9;  956.46;   11.5;   87.79;   14.8;    7.9;    6.0;eor
       3379;20201025;    1;   4.6;   1.7;    1;   0.0;   4;    9.233;   0;   3.5;   9.7;  949.43;    9.7;   82.25;   17.6;    3.7;    2.6;eor
       3379;20201026;    1;  10.3;   3.0;    1;  16.4;   6;    0.000;   0;   7.7;   9.0;  945.61;    6.6;   91.17;    9.3;    4.0;    3.8;eor
       3379;20201027;    1;   5.9;   2.3;    1;   0.0;   6;    1.450;   0;   6.0;   7.9;  951.25;    6.6;   81.38;   11.1;    3.9;    2.3;eor
       3379;20201028;    1;  12.3;   3.2;    1;   2.4;   6;    1.283;   0;   7.6;   8.4;  954.13;    9.4;   70.50;   14.7;    3.5;    1.8;eor
       3379;20201029;    1;  13.7;   3.9;    1;  15.5;   6;    0.017;   0;   7.5;  10.3;  958.50;    9.8;   85.33;   11.2;    8.9;    8.4;eor
       3379;20201030;    1;  11.8;   4.0;    1;   0.0;   6;    0.550;   0;   7.9;  10.8;  962.68;   11.8;   78.25;   14.7;    9.0;    8.5;eor
       3379;20201031;    1;   4.9;   1.8;    1;   0.0;   0;    8.867;   0;   4.4;  10.4;  961.95;   12.2;   74.54;   17.9;    6.3;    4.5;eor
       3379;20201101;    1;   8.3;   2.2;    1;   3.2;   6;    0.000;   0;   7.7;  10.9;  958.68;   11.3;   81.00;   15.6;    5.6;    3.9;eor
       3379;20201102;    1;  10.7;   3.0;    1;   0.0;   6;    1.667;   0;   7.5;  13.5;  957.73;   17.4;   67.75;   21.5;   14.5;   12.0;eor
       3379;20201103;    1;  10.5;   2.3;    1;   7.8;   6;    0.000;   0;   7.7;  11.8;  961.81;   12.2;   82.79;   17.3;    8.3;    8.1;eor
       3379;20201104;    1;   6.9;   2.4;    1;   0.1;   6;    0.000;   0;   7.8;   9.3;  967.32;    8.2;   85.21;    9.3;    7.4;    7.3;eor
       3379;20201105;    1;   7.0;   2.5;    1;   0.0;   0;    3.417;   0;   4.9;   8.4;  972.15;    7.8;   80.13;   11.4;    3.5;    1.7;eor
       3379;20201106;    1;   5.6;   2.1;    1;   0.0;   0;    0.600;   0;   4.6;   7.7;  969.82;    4.5;   91.04;    6.7;    2.2;    0.7;eor
       3379;20201107;    1;   3.9;   1.3;    1;   0.0;   4;    4.917;   0;   6.4;   8.1;  965.32;    5.4;   91.29;   10.1;    2.9;    3.4;eor
       3379;20201108;    1;   3.4;   1.1;    1;   0.0;   0;    6.650;   0;   6.7;   8.1;  962.84;    5.8;   88.67;   12.6;    2.6;    3.0;eor
       3379;20201109;    1;   4.1;   1.4;    1;   0.0;   0;    4.617;   0;   6.8;   8.0;  963.09;    4.7;   93.71;    8.7;    2.4;    2.9;eor
       3379;20201110;    1;   3.6;   1.4;    1;   0.0;   4;    6.033;   0;   7.8;   7.6;  964.79;    4.1;   91.83;    7.4;    1.7;    2.0;eor
       3379;20201111;    1;   4.2;   1.5;    1;   0.0;   0;    0.650;   0;   8.0;   8.8;  963.56;    6.7;   89.67;    9.7;    4.8;    5.2;eor
       3379;20201112;    1;   7.5;   2.0;    1;   0.0;   6;    3.417;   0;   7.5;   8.8;  960.82;    8.7;   79.33;   14.2;    4.2;    4.0;eor
       3379;20201113;    1;   5.7;   1.7;    1;   0.0;   6;    7.150;   0;   6.3;   8.2;  960.37;    9.6;   70.25;   15.8;    4.3;    2.2;eor
       3379;20201114;    1;   6.1;   1.6;    1;   0.0;   0;    8.400;   0;   5.9;   8.2;  959.49;   10.0;   68.50;   17.1;    4.5;    2.2;eor
       3379;20201115;    1;   6.2;   1.9;    1;   2.8;   6;    8.417;   0;   4.8;   7.8;  954.67;    8.1;   74.58;   15.8;    3.1;    0.9;eor
       3379;20201116;    1;  12.3;   3.9;    1;   0.3;   6;    2.617;   0;   7.5;   8.7;  957.95;   10.2;   70.00;   13.2;    8.1;    6.5;eor
       3379;20201117;    1;   8.3;   2.3;    1;   0.0;   0;    5.550;   0;   7.5;   7.9;  966.50;    8.6;   71.38;   11.9;    4.4;    2.2;eor
       3379;20201118;    1;   3.4;   1.1;    1;   0.0;   0;    8.867;   0;   2.7;   7.3;  964.72;    6.8;   76.29;   13.9;    2.1;    0.0;eor
       3379;20201119;    1;  14.1;   3.9;    1;   3.2;   6;    1.483;   0;   5.7;   8.0;  962.17;    8.2;   74.21;   14.0;    4.0;    1.0;eor
       3379;20201120;    1;   9.3;   2.5;    1;   0.0;   6;    3.683;   0;   5.3;   6.1;  969.70;    3.6;   77.21;    5.8;   -1.2;   -2.5;eor
       3379;20201121;    1;   6.3;   1.9;    1;   0.0;   0;    8.050;   0;   2.5;   4.8;  970.76;    1.2;   74.42;    5.8;   -2.2;   -4.6;eor
       3379;20201122;    1;   4.1;   1.2;    1;   0.0;   0;    7.883;   0;   3.8;   5.2;  965.99;    2.9;   70.38;    9.6;   -2.8;   -4.7;eor
       3379;20201123;    1;   5.6;   1.9;    1;   0.0;   6;    0.283;   0;   8.0;   7.0;  966.34;    5.1;   78.67;    8.2;    2.7;    1.4;eor
       3379;20201124;    1;   6.8;   2.5;    1;   0.0;   0;    2.400;   0;   7.3;   6.9;  963.12;    4.1;   83.71;    6.0;    2.7;    1.7;eor
       3379;20201125;    1;   4.0;   1.5;    1;   0.0;   0;    4.833;   0;   6.3;   6.1;  959.45;    2.3;   85.21;    5.4;    0.5;    0.9;eor
       3379;20201126;    1;   3.5;   1.3;    1;   0.0;   0;    5.150;   0;   6.0;   5.9;  960.84;    1.6;   87.46;    5.5;   -0.5;    0.0;eor
       3379;20201127;    1;   4.8;   1.7;    1;   0.0;   0;    6.600;   0;   6.0;   5.6;  959.06;    0.4;   89.79;    4.0;   -1.4;   -1.5;eor
       3379;20201128;    1;   9.0;   2.5;    1;   0.0;   6;    0.000;   0;   8.0;   5.4;  957.58;   -0.7;   92.75;    0.5;   -1.7;   -1.2;eor
       3379;20201129;    1;   9.6;   3.0;    1;   0.0;   0;    0.050;   0;   7.3;   4.8;  960.05;    0.1;   77.92;    1.5;   -1.1;   -2.9;eor
       3379;20201130;    1;   5.9;   1.9;    1;   0.0;   0;    1.833;   0;   5.1;   4.4;  961.77;   -1.6;   81.83;    1.4;   -4.3;   -5.7;eor
       3379;20201201;    1;   4.8;   1.3;    1;   4.3;   8;    0.000;   0;   7.5;   5.4;  954.63;   -0.3;   89.88;    1.7;   -3.3;   -4.5;eor
       3379;20201202;    1;   6.9;   2.3;    1;   0.0;   0;    0.000;   0;   8.0;   4.4;  952.70;   -2.2;   84.71;    0.5;   -3.2;   -3.0;eor
       3379;20201203;    1;   6.2;   2.1;    1;   0.0;   0;    3.483;   0;   4.6;   4.4;  944.30;   -0.7;   75.67;    2.8;   -3.0;   -4.2;eor
       3379;20201204;    1;   9.3;   2.3;    1;   0.0;   0;    1.733;   0;   8.0;   4.7;  930.51;    1.8;   69.54;    8.4;   -2.9;   -4.2;eor
       3379;20201205;    1;  10.3;   2.1;    1;   1.6;   6;    0.000;   0;   7.6;   5.9;  936.75;    2.1;   84.08;    5.0;    0.2;   -0.9;eor
       3379;20201206;    1;   7.5;   2.4;    1;   1.2;   8;    0.250;   0;   7.8;   6.3;  936.55;    1.8;   90.92;    4.3;   -0.2;    0.0;eor
       3379;20201207;    1;   7.2;   2.1;    1;   0.0;   0;    3.750;   0;   6.0;   5.9;  939.63;    2.2;   83.71;    4.9;    0.0;   -1.0;eor
       3379;20201208;    1;   7.1;   1.8;    1;   0.0;   7;    0.000;   0;   7.8;   5.4;  940.20;    0.4;   85.50;    2.8;   -2.3;   -1.9;eor
       3379;20201209;    1;   7.6;   2.8;    1;   4.8;   8;    0.000;   0;   7.6;   5.8;  945.62;    0.8;   89.33;    1.2;   -0.1;   -1.6;eor
       3379;20201210;    1;   4.7;   1.6;    1;   0.0;   0;    0.000;   0;   7.9;   5.7;  944.85;    1.1;   86.42;    2.1;    0.6;    0.3;eor
       3379;20201211;    1;   7.1;   2.3;    1;   0.0;   6;    2.033;   0;   7.8;   5.4;  939.67;    0.7;   83.17;    2.8;   -0.6;   -1.8;eor
       3379;20201212;    1;   7.7;   2.2;    1;   3.0;   8;    0.167;   0;   7.9;   6.6;  939.17;    3.0;   86.38;    5.1;    0.3;   -0.3;eor
       3379;20201213;    1;   6.9;   2.6;    1;   0.5;   6;    0.000;   0;   7.7;   7.6;  950.34;    4.6;   89.71;    5.3;    2.8;    0.4;eor
       3379;20201214;    1;   6.6;   2.0;    1;   0.0;   0;    6.600;   0;   6.7;   6.5;  952.91;    3.3;   83.96;    7.3;   -0.5;   -1.9;eor
