STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;19540628;-999;-999;-999;    1;  11.2;   1;-999;   0;  -999;  -999;    -999;   11.6;-999;   13.8;   11.0;-999;eor
       3379;19540629;-999;-999;-999;    1;   8.7;   1;-999;   0;  -999;  -999;    -999;   11.9;-999;   13.8;    9.6;-999;eor
       3379;19540630;-999;-999;-999;    1;   0.6;   1;-999;   0;  -999;  -999;    -999;   16.1;-999;   18.1;    9.1;-999;eor
       3379;19540701;-999;-999;-999;    1;  27.5;   1;-999;   0;  -999;  -999;    -999;   12.1;-999;   17.4;   10.5;-999;eor
       3379;19540702;-999;-999;-999;    1;   3.3;   1;-999;   0;  -999;  -999;    -999;   11.8;-999;   14.2;   10.2;-999;eor
       3379;19540703;-999;-999;-999;    1;   2.7;   1;-999;   0;  -999;  -999;    -999;   16.1;-999;   21.3;   10.6;-999;eor
       3379;19540704;-999;-999;-999;    1;  13.3;   1;-999;   0;  -999;  -999;    -999;   16.7;-999;   23.0;   12.5;-999;eor
       3379;19540705;-999;-999;-999;    1;   1.7;   1;-999;   0;  -999;  -999;    -999;   13.4;-999;   16.8;   10.2;-999;eor
       3379;19540706;-999;-999;-999;    1;   1.3;   1;-999;   0;  -999;  -999;    -999;   12.9;-999;   15.2;   11.6;-999;eor
       3379;19540707;-999;-999;-999;    1;  55.9;   1;-999;   0;  -999;  -999;    -999;    9.9;-999;   13.1;    8.6;-999;eor
       3379;19540708;-999;-999;-999;    1;  60.7;   1;-999;   0;  -999;  -999;    -999;    9.0;-999;   10.7;    8.0;-999;eor
       3379;19540709;-999;-999;-999;    1;  42.2;   1;-999;   0;  -999;  -999;    -999;    8.5;-999;    9.2;    8.2;-999;eor
       3379;19540710;-999;-999;-999;    1;  21.1;   1;-999;   0;  -999;  -999;    -999;   10.5;-999;   11.6;    8.0;-999;eor
       3379;19540711;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   15.3;-999;   19.7;   10.0;-999;eor
       3379;19540712;-999;-999;-999;    1;   2.1;   1;-999;   0;  -999;  -999;    -999;   17.6;-999;   23.5;   11.3;-999;eor
       3379;19540713;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   15.0;-999;   18.2;   13.4;-999;eor
       3379;19540714;-999;-999;-999;    1;   5.1;   1;-999;   0;  -999;  -999;    -999;   16.4;-999;   21.2;   12.6;-999;eor
       3379;19540715;-999;-999;-999;    1;   9.4;   1;-999;   0;  -999;  -999;    -999;   15.6;-999;   20.6;   13.0;-999;eor
       3379;19540716;-999;-999;-999;    1;  16.1;   1;-999;   0;  -999;  -999;    -999;   11.9;-999;   15.2;   10.6;-999;eor
       3379;19540717;-999;-999;-999;    1;   0.4;   1;-999;   0;  -999;  -999;    -999;   17.9;-999;   22.8;   10.6;-999;eor
       3379;19540718;-999;-999;-999;    1;   0.6;   1;-999;   0;  -999;  -999;    -999;   17.9;-999;   22.8;   15.5;-999;eor
       3379;19540719;-999;-999;-999;    1;   6.2;   1;-999;   0;  -999;  -999;    -999;   15.2;-999;   17.3;   13.6;-999;eor
       3379;19540720;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   14.9;-999;   18.7;   11.8;-999;eor
       3379;19540721;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   18.2;-999;   24.6;    8.5;-999;eor
       3379;19540722;-999;-999;-999;    1;   3.8;   1;-999;   0;  -999;  -999;    -999;   19.7;-999;   25.6;   12.5;-999;eor
       3379;19540723;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   17.1;-999;   21.9;   13.4;-999;eor
       3379;19540724;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   18.4;-999;   23.4;   13.0;-999;eor
       3379;19540725;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   21.9;-999;   26.9;   15.4;-999;eor
       3379;19540726;-999;-999;-999;    1;   0.3;   1;-999;   0;  -999;  -999;    -999;   19.4;-999;   24.8;   16.2;-999;eor
       3379;19540727;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   21.9;-999;   26.6;   16.0;-999;eor
       3379;19540728;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   18.6;-999;   21.7;   16.7;-999;eor
       3379;19540729;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   14.8;-999;   19.0;   13.0;-999;eor
       3379;19540730;-999;-999;-999;    1;   5.4;   1;-999;   0;  -999;  -999;    -999;   13.8;-999;   17.7;   12.4;-999;eor
       3379;19540731;-999;-999;-999;    1;   0.3;   1;-999;   0;  -999;  -999;    -999;   14.0;-999;   18.6;   11.3;-999;eor
       3379;19540801;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   15.8;-999;   20.6;    8.8;-999;eor
       3379;19540802;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   21.2;-999;   26.9;   13.4;-999;eor
       3379;19540803;-999;-999;-999;    1;   9.2;   1;-999;   0;  -999;  -999;    -999;   12.7;-999;   29.7;   14.3;-999;eor
       3379;19540804;-999;-999;-999;    1;   2.4;   1;-999;   0;  -999;  -999;    -999;   20.4;-999;   27.0;   15.5;-999;eor
       3379;19540805;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   21.0;-999;   26.5;   15.8;-999;eor
       3379;19540806;-999;-999;-999;    1;   7.5;   1;-999;   0;  -999;  -999;    -999;   23.8;-999;   30.2;   15.1;-999;eor
       3379;19540807;-999;-999;-999;    1;   4.2;   1;-999;   0;  -999;  -999;    -999;   14.0;-999;   24.2;   13.5;-999;eor
       3379;19540808;-999;-999;-999;    1;   0.3;   1;-999;   0;  -999;  -999;    -999;   17.1;-999;   22.8;   10.7;-999;eor
       3379;19540809;-999;-999;-999;    1;  26.8;   1;-999;   0;  -999;  -999;    -999;   16.5;-999;   19.4;   14.2;-999;eor
       3379;19540810;-999;-999;-999;    1;   2.4;   1;-999;   0;  -999;  -999;    -999;   14.2;-999;   17.5;   12.8;-999;eor
       3379;19540811;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   13.6;-999;   18.1;   11.4;-999;eor
       3379;19540812;-999;-999;-999;    1;   0.5;   1;-999;   0;  -999;  -999;    -999;   17.0;-999;   21.7;   10.0;-999;eor
       3379;19540813;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   22.1;-999;   29.4;   13.7;-999;eor
       3379;19540814;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   20.9;-999;   26.5;   15.4;-999;eor
       3379;19540815;-999;-999;-999;    1;   2.6;   1;-999;   0;  -999;  -999;    -999;   13.4;-999;   19.8;   12.2;-999;eor
       3379;19540816;-999;-999;-999;    1;   1.0;   1;-999;   0;  -999;  -999;    -999;   12.2;-999;   14.6;   11.0;-999;eor
       3379;19540817;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   15.5;-999;   19.6;   10.0;-999;eor
       3379;19540818;-999;-999;-999;    1;   4.8;   1;-999;   0;  -999;  -999;    -999;   17.7;-999;   22.6;   10.0;-999;eor
       3379;19540819;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   17.2;-999;   21.8;   14.4;-999;eor
       3379;19540820;-999;-999;-999;    1;   0.3;   1;-999;   0;  -999;  -999;    -999;   17.6;-999;   21.3;   14.0;-999;eor
       3379;19540821;-999;-999;-999;    1;   0.6;   1;-999;   0;  -999;  -999;    -999;   17.2;-999;   20.2;   14.6;-999;eor
       3379;19540822;-999;-999;-999;    1;  14.6;   1;-999;   0;  -999;  -999;    -999;   12.1;-999;   16.6;   11.2;-999;eor
       3379;19540823;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   12.4;-999;   16.6;   10.4;-999;eor
       3379;19540824;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   13.6;-999;   17.2;    8.5;-999;eor
       3379;19540825;-999;-999;-999;    1;   4.9;   1;-999;   0;  -999;  -999;    -999;   13.5;-999;   19.4;   10.3;-999;eor
       3379;19540826;-999;-999;-999;    1;   6.9;   1;-999;   0;  -999;  -999;    -999;   13.1;-999;   15.0;   11.2;-999;eor
       3379;19540827;-999;-999;-999;    1;   2.0;   1;-999;   0;  -999;  -999;    -999;   14.6;-999;   17.5;   12.3;-999;eor
       3379;19540828;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   15.5;-999;   21.8;   11.0;-999;eor
       3379;19540829;-999;-999;-999;    1;   8.4;   1;-999;   0;  -999;  -999;    -999;   14.7;-999;   18.2;   11.5;-999;eor
       3379;19540830;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   16.2;-999;   19.6;   12.4;-999;eor
       3379;19540831;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   18.5;-999;   25.1;   13.0;-999;eor
       3379;19540901;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   20.2;-999;   26.8;   12.2;-999;eor
       3379;19540902;-999;-999;-999;    1;  18.4;   1;-999;   0;  -999;  -999;    -999;   20.4;-999;   26.3;   14.4;-999;eor
       3379;19540903;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   19.1;-999;   24.7;   14.5;-999;eor
       3379;19540904;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   20.6;-999;   26.3;   13.5;-999;eor
       3379;19540905;-999;-999;-999;    1;  17.1;   1;-999;   0;  -999;  -999;    -999;   21.3;-999;   25.9;   14.6;-999;eor
       3379;19540906;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   18.0;-999;   23.8;   13.6;-999;eor
       3379;19540907;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   19.0;-999;   24.2;   13.8;-999;eor
       3379;19540908;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   17.9;-999;   21.6;   14.6;-999;eor
       3379;19540909;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   17.0;-999;   21.3;   14.1;-999;eor
       3379;19540910;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   18.6;-999;   24.0;   12.4;-999;eor
       3379;19540911;-999;-999;-999;    1;   2.2;   1;-999;   0;  -999;  -999;    -999;   20.5;-999;   26.6;   15.8;-999;eor
       3379;19540912;-999;-999;-999;    1;   9.3;   1;-999;   0;  -999;  -999;    -999;   13.8;-999;   20.8;   12.3;-999;eor
       3379;19540913;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   14.6;-999;   17.0;   12.3;-999;eor
       3379;19540914;-999;-999;-999;    1;   1.3;   1;-999;   0;  -999;  -999;    -999;   14.2;-999;   18.0;   11.7;-999;eor
       3379;19540915;-999;-999;-999;    1;   6.3;   1;-999;   0;  -999;  -999;    -999;   11.6;-999;   14.0;   10.4;-999;eor
       3379;19540916;-999;-999;-999;    1;   4.1;   1;-999;   0;  -999;  -999;    -999;   15.8;-999;   20.5;    8.4;-999;eor
       3379;19540917;-999;-999;-999;    1;   0.8;   1;-999;   0;  -999;  -999;    -999;   13.0;-999;   16.4;   10.0;-999;eor
       3379;19540918;-999;-999;-999;    1;   7.3;   1;-999;   0;  -999;  -999;    -999;   12.7;-999;   13.9;   11.4;-999;eor
       3379;19540919;-999;-999;-999;    1;   1.0;   1;-999;   0;  -999;  -999;    -999;   18.1;-999;   23.3;   12.4;-999;eor
       3379;19540920;-999;-999;-999;    1;   4.1;   1;-999;   0;  -999;  -999;    -999;   15.4;-999;   21.2;   13.4;-999;eor
       3379;19540921;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   11.1;-999;   13.7;   10.0;-999;eor
       3379;19540922;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;    9.2;-999;   14.2;    8.3;-999;eor
       3379;19540923;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;    8.2;-999;   11.2;    7.2;-999;eor
       3379;19540924;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   11.0;-999;   19.8;    2.3;-999;eor
       3379;19540925;-999;-999;-999;    1;   1.5;   1;-999;   0;  -999;  -999;    -999;   13.9;-999;   17.7;    8.6;-999;eor
       3379;19540926;-999;-999;-999;    1;   1.9;   1;-999;   0;  -999;  -999;    -999;   11.8;-999;   15.3;    9.9;-999;eor
       3379;19540927;-999;-999;-999;    1;  37.3;   1;-999;   0;  -999;  -999;    -999;   10.4;-999;   12.8;    9.6;-999;eor
       3379;19540928;-999;-999;-999;    1;  13.5;   1;-999;   0;  -999;  -999;    -999;   10.7;-999;   12.6;    7.6;-999;eor
       3379;19540929;-999;-999;-999;    1;   5.4;   8;-999;   0;  -999;  -999;    -999;    5.5;-999;   11.3;    2.2;-999;eor
       3379;19540930;-999;-999;-999;    1;   1.8;   1;-999;   0;  -999;  -999;    -999;    6.8;-999;    9.3;    2.2;-999;eor
       3379;19541001;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   11.5;-999;   12.5;    6.4;-999;eor
       3379;19541002;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   14.3;-999;   17.6;   11.1;-999;eor
       3379;19541003;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   12.0;-999;   17.2;    7.0;-999;eor
       3379;19541004;-999;-999;-999;    1;   1.4;   1;-999;   0;  -999;  -999;    -999;   12.5;-999;   15.9;    7.9;-999;eor
       3379;19541005;-999;-999;-999;    1;   2.8;   1;-999;   0;  -999;  -999;    -999;   10.2;-999;   13.9;    6.2;-999;eor
       3379;19541006;-999;-999;-999;    1;  27.1;   1;-999;   0;  -999;  -999;    -999;   10.8;-999;   11.7;    8.6;-999;eor
       3379;19541007;-999;-999;-999;    1;   0.6;   1;-999;   0;  -999;  -999;    -999;    6.5;-999;   11.4;    5.3;-999;eor
       3379;19541008;-999;-999;-999;    1;   1.2;   1;-999;   0;  -999;  -999;    -999;    5.7;-999;    8.2;    3.5;-999;eor
       3379;19541009;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    6.6;-999;    9.7;    4.9;-999;eor
       3379;19541010;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    4.8;-999;    9.8;    1.8;-999;eor
       3379;19541011;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;    6.4;-999;    9.8;    2.1;-999;eor
       3379;19541012;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    7.0;-999;   11.3;    5.4;-999;eor
       3379;19541013;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    6.0;-999;   12.6;    0.6;-999;eor
       3379;19541014;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    7.1;-999;   15.0;    1.1;-999;eor
       3379;19541015;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    9.4;-999;   17.8;    3.6;-999;eor
       3379;19541016;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   10.9;-999;   18.6;    4.7;-999;eor
       3379;19541017;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   12.9;-999;   20.5;    7.0;-999;eor
       3379;19541018;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   14.2;-999;   21.6;    8.6;-999;eor
       3379;19541019;-999;-999;-999;    1;   7.9;   1;-999;   0;  -999;  -999;    -999;   17.2;-999;   23.2;   10.7;-999;eor
       3379;19541020;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   10.6;-999;   17.2;    8.4;-999;eor
       3379;19541021;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   10.6;-999;   15.1;    5.7;-999;eor
       3379;19541022;-999;-999;-999;    1;   2.0;   1;-999;   0;  -999;  -999;    -999;    9.7;-999;   12.0;    8.0;-999;eor
       3379;19541023;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   10.9;-999;   16.7;    7.7;-999;eor
       3379;19541024;-999;-999;-999;    1;   0.3;   1;-999;   0;  -999;  -999;    -999;   12.0;-999;   19.5;    6.6;-999;eor
       3379;19541025;-999;-999;-999;    1;   9.3;   1;-999;   0;  -999;  -999;    -999;    8.0;-999;   13.0;    7.1;-999;eor
       3379;19541026;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;    5.8;-999;   10.3;    3.6;-999;eor
       3379;19541027;-999;-999;-999;    1;   7.2;   1;-999;   0;  -999;  -999;    -999;    9.2;-999;   12.3;    1.6;-999;eor
       3379;19541028;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   11.5;-999;   14.4;   10.2;-999;eor
       3379;19541029;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   10.4;-999;   16.7;    5.8;-999;eor
       3379;19541030;-999;-999;-999;    1;   2.2;   1;-999;   0;  -999;  -999;    -999;   12.8;-999;   19.5;    7.4;-999;eor
       3379;19541031;-999;-999;-999;    1;   0.1;   1;-999;   0;  -999;  -999;    -999;    8.5;-999;   12.6;    8.0;-999;eor
       3379;19541101;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    9.4;-999;   10.6;    7.5;-999;eor
       3379;19541102;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;    8.2;-999;   15.3;    2.6;-999;eor
       3379;19541103;-999;-999;-999;    1;   5.1;   1;-999;   0;  -999;  -999;    -999;    9.0;-999;   12.3;    6.3;-999;eor
       3379;19541104;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    4.4;-999;    7.8;    2.8;-999;eor
       3379;19541105;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    3.4;-999;    8.5;   -0.5;-999;eor
       3379;19541106;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    7.2;-999;   15.3;   -0.8;-999;eor
       3379;19541107;-999;-999;-999;    1;   0.2;   1;-999;   0;  -999;  -999;    -999;   10.8;-999;   18.2;    3.5;-999;eor
       3379;19541108;-999;-999;-999;    1;   0.8;   1;-999;   0;  -999;  -999;    -999;   10.9;-999;   14.7;    8.8;-999;eor
       3379;19541109;-999;-999;-999;    1;   6.0;   1;-999;   0;  -999;  -999;    -999;    9.6;-999;   12.5;    8.0;-999;eor
       3379;19541110;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    5.1;-999;    9.2;    4.7;-999;eor
       3379;19541111;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;    5.0;-999;    7.0;    4.1;-999;eor
       3379;19541112;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    5.5;-999;   13.0;    0.6;-999;eor
       3379;19541113;-999;-999;-999;    1;   0.8;   1;-999;   0;  -999;  -999;    -999;    6.5;-999;   10.4;    3.0;-999;eor
       3379;19541114;-999;-999;-999;    1;   1.4;   1;-999;   0;  -999;  -999;    -999;    5.4;-999;    9.5;    3.3;-999;eor
       3379;19541115;-999;-999;-999;    1;   3.1;   8;-999;   0;  -999;  -999;    -999;    1.9;-999;    5.2;    0.7;-999;eor
       3379;19541116;-999;-999;-999;    1;   0.6;   7;-999;   0;  -999;  -999;    -999;    0.0;-999;    2.1;   -0.6;-999;eor
       3379;19541117;-999;-999;-999;    1;   0.1;   7;-999;   1;  -999;  -999;    -999;   -0.3;-999;    1.7;   -1.8;-999;eor
       3379;19541118;-999;-999;-999;    1;   1.1;   8;-999;   1;  -999;  -999;    -999;    0.5;-999;    1.3;   -1.2;-999;eor
       3379;19541119;-999;-999;-999;    1;   0.0;   7;-999;   0;  -999;  -999;    -999;    0.6;-999;    1.7;    0.2;-999;eor
       3379;19541120;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   -2.1;-999;    0.7;   -2.8;-999;eor
       3379;19541121;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   -3.1;-999;    0.1;   -6.0;-999;eor
       3379;19541122;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;   -1.2;-999;    4.0;   -7.2;-999;eor
       3379;19541123;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;   -1.8;-999;    2.6;   -3.6;-999;eor
       3379;19541124;-999;-999;-999;    1;   0.1;   1;-999;   0;  -999;  -999;    -999;    0.3;-999;    2.2;   -4.9;-999;eor
       3379;19541125;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    0.6;-999;    2.2;   -1.5;-999;eor
       3379;19541126;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    4.1;-999;   10.3;    1.0;-999;eor
       3379;19541127;-999;-999;-999;    1;   2.5;   1;-999;   0;  -999;  -999;    -999;    3.8;-999;    8.4;    0.1;-999;eor
       3379;19541128;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    4.7;-999;    8.6;    0.8;-999;eor
       3379;19541129;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;    5.8;-999;    9.7;    2.2;-999;eor
       3379;19541130;-999;-999;-999;    1;   7.6;   1;-999;   0;  -999;  -999;    -999;    5.7;-999;    7.8;    1.4;-999;eor
       3379;19541201;-999;-999;-999;    1;   1.6;   1;-999;   0;  -999;  -999;    -999;    5.5;-999;   11.0;    3.2;-999;eor
       3379;19541202;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;    0.8;-999;    3.4;   -0.4;-999;eor
       3379;19541203;-999;-999;-999;    1;   0.7;   1;-999;   0;  -999;  -999;    -999;    2.4;-999;    3.6;   -1.2;-999;eor
       3379;19541204;-999;-999;-999;    1;   1.8;   1;-999;   0;  -999;  -999;    -999;    7.3;-999;   10.4;    1.4;-999;eor
       3379;19541205;-999;-999;-999;    1;   4.6;   8;-999;   0;  -999;  -999;    -999;    2.2;-999;   10.0;    1.2;-999;eor
       3379;19541206;-999;-999;-999;    1;   3.2;   8;-999;   2;  -999;  -999;    -999;    1.8;-999;    3.0;    0.1;-999;eor
       3379;19541207;-999;-999;-999;    1;   2.6;   8;-999;   0;  -999;  -999;    -999;    1.1;-999;    2.1;    0.6;-999;eor
       3379;19541208;-999;-999;-999;    1;   0.0;   7;-999;   1;  -999;  -999;    -999;    0.0;-999;    4.3;   -1.3;-999;eor
       3379;19541209;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    5.6;-999;   10.8;   -0.6;-999;eor
       3379;19541210;-999;-999;-999;    1;   0.0;   1;-999;   0;  -999;  -999;    -999;    3.3;-999;    5.2;    0.8;-999;eor
       3379;19541211;-999;-999;-999;    1;   2.7;   8;-999;   0;  -999;  -999;    -999;    2.1;-999;    3.5;    1.2;-999;eor
       3379;19541212;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    1.6;-999;    3.0;    1.1;-999;eor
       3379;19541213;-999;-999;-999;    1;   0.0;   0;-999;   0;  -999;  -999;    -999;    1.8;-999;    4.7;   -1.1;-999;eor
       3379;19541214;-999;-999;-999;    1;   3.3;   8;-999;   0;  -999;  -999;    -999;    2.6;-999;    4.7;   -1.8;-999;eor
